origin,destination,hour,trips,mean_trip_seconds
30,59,18,7.0,579.3
30,59,19,8.0,714.0
30,59,20,6.0,563.7
30,59,21,8.0,661.9
30,59,22,15.0,748.1
30,59,23,2.0,480.5
30,60,0,4.0,701.8
30,60,1,1.0,866.0
30,60,3,3.0,730.0
30,60,5,2.0,858.0
30,60,6,6.0,953.5
30,60,7,5.0,1020.0
30,60,8,6.0,1051.8
30,60,9,2.0,601.0
30,60,10,16.0,976.2
30,60,11,10.0,1053.8
30,60,12,4.0,943.5
30,60,13,7.0,775.3
30,60,14,6.0,992.0
30,60,15,18.0,1092.2
30,60,16,12.0,1156.5
30,60,17,14.0,1045.5
30,60,18,19.0,906.4
30,60,19,12.0,1016.7
30,60,20,10.0,791.7
30,60,21,6.0,842.2
30,60,22,9.0,784.1
30,60,23,14.0,846.4
30,61,0,2.0,1103.0
30,61,1,4.0,1055.8
30,61,2,4.0,746.0
30,61,3,3.0,832.0
30,61,4,12.0,935.0
30,61,5,12.0,803.9
30,61,6,23.0,1018.3
30,61,7,48.0,1111.1
30,61,8,25.0,1176.5
30,61,9,33.0,1082.9
30,61,10,17.0,952.7
30,61,11,16.0,1134.0
30,61,12,7.0,1119.7
30,61,13,27.0,1065.9
30,61,14,31.0,1228.3
30,61,15,27.0,1372.5
30,61,16,11.0,1340.1
30,61,17,19.0,1184.8
30,61,18,13.0,1018.4
30,61,19,21.0,1025.9
30,61,20,16.0,1007.6
30,61,21,9.0,999.4
30,61,22,10.0,1168.6
30,61,23,12.0,1152.8
30,62,0,4.0,1009.5
30,62,1,3.0,745.3
30,62,2,2.0,877.5
30,62,3,2.0,773.0
30,62,4,13.0,690.0
30,62,5,2.0,854.0
30,62,6,2.0,1089.0
30,62,7,15.0,1074.9
30,62,8,5.0,964.8
30,62,9,2.0,793.5
30,62,10,7.0,1143.3
30,62,11,13.0,914.8
30,62,12,4.0,972.2
30,62,13,5.0,1089.4
30,62,14,4.0,1174.2
30,62,15,11.0,1537.4
30,62,16,18.0,1608.3
30,62,17,8.0,1472.2
30,62,18,9.0,1133.9
30,62,19,4.0,1369.0
30,62,20,5.0,928.2
30,62,21,6.0,856.0
30,62,22,5.0,982.0
30,63,1,7.0,860.3
30,63,2,4.0,852.0
30,63,3,4.0,883.5
30,63,4,5.0,884.0
30,63,5,7.0,863.0
30,64,1,1.0,1159.0
30,64,2,6.0,1026.7
30,65,0,6.0,1062.0
30,65,1,2.0,796.5
30,65,2,3.0,1406.0
30,65,3,1.0,770.0
30,65,4,1.0,1013.0
30,65,5,10.0,1287.0
30,65,6,6.0,1168.7
30,65,7,3.0,1536.7
30,65,8,7.0,1245.1
30,65,9,5.0,1227.2
30,65,10,10.0,1211.4
30,65,11,3.0,1376.3
30,65,12,7.0,1448.6
30,65,13,10.0,1419.7
30,65,14,11.0,1595.5
30,65,15,5.0,1905.8
30,65,16,19.0,1951.2
30,65,17,13.0,1934.3
30,65,18,12.0,1501.2
30,65,19,20.0,1635.9
30,65,20,13.0,1439.2
30,65,21,7.0,1172.3
30,65,22,8.0,1155.4
30,65,23,7.0,1179.3
30,66,0,14.0,1256.7
30,66,1,8.0,937.5
30,66,2,3.0,958.3
30,66,3,9.0,913.8
30,66,4,3.0,1346.3
30,66,5,5.0,1104.4
30,66,6,1.0,1055.0
30,66,7,1.0,1243.0
30,66,9,2.0,1125.0
30,66,10,6.0,1236.3
30,66,11,9.0,1270.4
30,66,12,7.0,1399.3
30,66,13,7.0,1381.6
30,66,14,7.0,1589.4
30,66,18,2.0,1133.5
30,66,19,4.0,1294.5
30,66,20,12.0,1178.8
30,66,21,5.0,1239.0
30,66,22,9.0,1143.4
30,66,23,18.0,1187.5
30,67,0,1.0,1377.0
30,67,7,3.0,1577.7
30,67,10,3.0,1170.0
30,67,11,7.0,1463.4
30,67,12,3.0,1213.7
30,67,13,1.0,1080.0
30,67,14,1.0,1305.0
30,67,15,3.0,1695.7
30,67,16,6.0,1841.0
30,67,17,7.0,1609.9
30,67,18,7.0,1505.9
30,67,19,4.0,1193.0
30,67,20,2.0,1257.0
30,67,21,1.0,1396.0
30,67,22,2.0,1442.5
30,67,23,5.0,1272.6
30,68,1,2.0,1217.0
30,68,2,1.0,1350.0
30,68,6,1.0,988.0
30,69,0,1.0,1189.0
30,69,1,1.0,984.0
30,69,3,1.0,2054.0
30,69,5,2.0,1224.0
30,69,7,1.0,1640.0
30,69,8,1.0,1547.0
30,69,9,2.0,1784.5
30,69,10,1.0,1383.0
30,69,11,3.0,1619.3
30,69,12,5.0,1587.0
30,69,13,1.0,1046.0
30,69,14,1.0,1899.0
30,69,15,2.0,1884.0
30,69,16,6.0,1801.2
30,69,17,6.0,2163.5
30,69,18,7.0,1600.9
30,69,19,2.0,1263.0
30,69,20,1.0,1514.0
30,69,22,3.0,1454.7
30,69,23,1.0,1030.0
30,70,0,1.0,1508.0
30,70,1,1.0,1235.0
30,70,2,1.0,1560.0
30,70,3,1.0,1224.0
30,70,4,1.0,1043.0
30,71,0,5.0,1550.2
30,71,1,2.0,1661.0
30,71,2,1.0,1486.0
30,71,3,1.0,1479.0
30,71,6,1.0,1644.0
30,71,7,1.0,2600.0
30,71,9,1.0,1298.0
30,71,10,3.0,1488.7
30,71,11,3.0,1614.7
30,71,12,5.0,1665.4
30,71,13,3.0,1610.7
30,71,14,4.0,1737.2
30,71,15,5.0,2567.8
30,71,16,3.0,2333.3
30,71,17,3.0,2132.3
30,71,18,2.0,1354.5
30,71,19,1.0,1678.0
30,71,20,4.0,1503.5
30,71,21,6.0,1739.2
30,72,10,1.0,1688.0
30,72,16,1.0,3508.0
30,72,17,1.0,3352.0
30,72,18,1.0,2435.0
30,73,3,1.0,1352.0
30,73,8,3.0,1728.7
30,73,10,1.0,2471.0
30,73,11,1.0,1344.0
30,73,15,2.0,2734.0
30,73,16,1.0,1922.0
30,73,21,2.0,1549.5
30,75,1,1.0,1316.0
30,76,1,1.0,1799.0
30,76,2,1.0,2100.0
30,76,3,12.0,1923.0
30,76,4,7.0,1946.7
30,76,5,5.0,2444.4
30,77,3,1.0,1364.0
30,77,5,2.0,1672.0
31,1,0,7.0,1697.1
31,1,1,2.0,1650.0
31,1,3,4.0,1834.2
31,1,5,3.0,1817.3
31,1,7,6.0,2098.7
31,1,8,3.0,2727.7
31,1,9,2.0,2519.5
31,1,10,2.0,2403.0
31,1,11,2.0,2082.5
31,1,12,3.0,2325.3
31,1,16,7.0,2898.4
31,1,17,7.0,2789.3
31,1,18,1.0,2756.0
31,1,19,4.0,2293.5
31,1,20,6.0,2109.0
31,1,21,9.0,2158.1
31,1,22,8.0,2146.4
31,1,23,20.0,1860.7
31,2,1,4.0,2032.5
31,2,5,1.0,1825.0
31,2,23,1.0,1782.0
31,3,0,13.0,1481.8
31,3,1,9.0,1353.7
31,3,2,5.0,1353.8
31,3,3,2.0,1146.5
31,3,4,1.0,1049.0
31,3,5,1.0,1342.0
31,3,6,2.0,1671.0
31,3,7,3.0,2361.3
31,3,8,5.0,2122.8
31,3,9,2.0,1738.0
31,3,10,4.0,1583.5
31,3,11,6.0,1632.0
31,3,12,2.0,2094.0
31,3,13,9.0,1755.7
31,3,14,8.0,1685.6
31,3,15,3.0,1546.0
31,3,16,10.0,2259.2
31,3,17,16.0,3131.0
31,3,18,16.0,2119.8
31,3,19,11.0,1789.4
31,3,20,22.0,1748.6
31,3,21,25.0,1639.6
31,3,22,28.0,1446.2
31,3,23,41.0,1435.2
31,4,0,3.0,1376.7
31,4,1,1.0,1748.0
31,4,2,4.0,1392.0
31,4,3,1.0,1961.0
31,4,7,1.0,2820.0
31,4,8,5.0,2138.4
31,4,9,2.0,1760.0
31,4,10,3.0,1662.0
31,4,11,4.0,2494.5
31,4,12,2.0,1970.5
31,4,13,1.0,2231.0
31,4,14,1.0,1872.0
31,4,15,3.0,2148.3
31,4,16,8.0,2878.1
31,4,17,5.0,3039.6
31,4,18,1.0,2762.0
31,4,19,5.0,1707.4
31,4,20,4.0,1705.2
31,4,21,8.0,1550.6
31,4,22,15.0,1750.9
31,4,23,26.0,1478.0
31,5,0,4.0,1359.5
31,5,1,2.0,882.0
31,5,2,3.0,1133.7
31,5,3,2.0,672.0
31,5,5,1.0,1270.0
31,5,6,20.0,1594.3
31,5,7,13.0,1826.1
31,5,8,24.0,1698.0
31,5,9,8.0,1755.4
31,5,10,7.0,2083.0
31,5,11,5.0,1475.4
31,5,12,3.0,1845.0
31,5,13,4.0,1621.2
31,5,14,3.0,1775.3
31,5,15,6.0,1978.2
31,5,16,5.0,2541.0
31,5,17,3.0,2907.0
31,5,18,10.0,2008.4
31,5,19,9.0,1557.7
31,5,20,12.0,1428.1
31,5,21,8.0,1728.1
31,5,22,11.0,1353.9
31,5,23,23.0,1332.0
31,6,1,7.0,1426.1
31,6,2,7.0,1508.4
31,6,3,4.0,1114.8
31,6,4,5.0,1170.2
31,7,0,15.0,1200.5
31,7,1,7.0,939.9
31,7,2,3.0,844.3
31,7,3,8.0,817.6
31,7,4,6.0,918.8
31,7,5,6.0,1145.7
31,7,6,23.0,1232.5
31,7,7,1.0,935.0
31,7,8,1.0,1903.0
31,7,9,12.0,1606.6
31,7,10,21.0,1480.3
31,7,11,24.0,1487.8
31,7,12,11.0,1478.3
31,7,13,19.0,1576.5
31,7,14,15.0,1328.9
31,7,15,7.0,1395.9
31,7,16,3.0,1357.3
31,7,17,6.0,1435.8
31,7,18,10.0,1499.3
31,7,19,16.0,1309.8
31,7,20,29.0,1197.0
31,7,21,22.0,1273.4
31,7,22,27.0,1176.3
31,7,23,45.0,1069.8
31,8,1,14.0,773.4
31,8,2,10.0,754.3
31,8,3,6.0,877.7
31,8,4,26.0,819.8
31,10,0,2.0,1618.0
31,10,2,1.0,1593.0
31,10,4,1.0,1155.0
31,10,8,1.0,1958.0
31,10,9,1.0,2474.0
31,10,10,1.0,1929.0
31,10,13,1.0,2507.0
31,10,15,1.0,4638.0
31,10,17,1.0,4626.0
31,10,18,3.0,2684.0
31,10,21,1.0,1215.0
31,10,22,1.0,1313.0
31,10,23,4.0,1378.2
31,11,5,1.0,1282.0
31,12,9,1.0,1467.0
31,12,10,1.0,1510.0
31,12,11,1.0,1886.0
31,12,19,1.0,1324.0
31,12,23,1.0,1177.0
31,13,2,1.0,1290.0
31,14,0,5.0,1443.6
31,14,1,1.0,1587.0
31,14,2,2.0,1192.5
31,14,3,1.0,1444.0
31,14,8,2.0,1943.5
31,14,9,6.0,1675.8
31,14,10,2.0,1703.0
31,14,11,2.0,2470.0
31,14,13,3.0,1984.0
31,14,14,1.0,3327.0
31,14,15,7.0,2174.0
31,14,16,1.0,2327.0
31,14,17,1.0,2276.0
31,14,18,4.0,1904.8
31,14,19,3.0,1651.3
31,14,20,5.0,1242.8
31,14,21,7.0,1887.4
31,14,22,4.0,1564.0
31,14,23,10.0,1380.6
31,15,0,4.0,1138.5
31,15,1,1.0,1734.0
31,15,2,1.0,1324.0
31,15,3,2.0,1400.0
31,15,4,3.0,1270.3
31,15,5,1.0,1302.0
31,15,6,1.0,2266.0
31,15,7,3.0,3069.7
31,15,9,2.0,1817.0
31,15,11,1.0,1477.0
31,15,12,2.0,1289.0
31,15,13,2.0,1409.5
31,15,14,2.0,1871.5
31,15,15,4.0,2819.0
31,15,16,2.0,2950.0
31,15,17,1.0,3639.0
31,15,18,2.0,2435.5
31,15,19,2.0,2026.5
31,15,20,3.0,1746.0
31,15,21,1.0,2131.0
31,15,22,6.0,1687.3
31,15,23,6.0,1296.0
31,16,0,4.0,1410.5
31,16,1,3.0,945.3
31,16,2,5.0,990.8
31,16,3,2.0,1347.5
31,16,6,6.0,1737.7
31,16,7,1.0,1186.0
31,16,8,3.0,1434.7
31,16,9,8.0,1506.9
31,16,10,1.0,1201.0
31,16,11,1.0,1258.0
31,16,12,2.0,1727.5
31,16,13,4.0,1813.8
31,16,14,3.0,2531.0
31,16,15,7.0,2283.7
31,16,16,5.0,2531.0
31,16,17,2.0,1628.5
31,16,18,6.0,2204.2
31,16,19,2.0,1796.5
31,16,20,7.0,1166.6
31,16,21,7.0,1306.7
31,16,22,12.0,1443.9
31,16,23,11.0,1296.5
31,17,0,2.0,1756.0
31,17,1,1.0,1620.0
31,17,4,1.0,1605.0
31,17,6,1.0,2026.0
31,17,9,3.0,2760.7
31,17,10,1.0,1783.0
31,17,11,2.0,2727.0
31,17,13,1.0,3354.0
31,17,16,2.0,3620.0
31,17,17,1.0,3901.0
31,17,18,1.0,3535.0
31,17,19,2.0,2261.5
31,17,21,3.0,1877.7
31,17,22,3.0,1656.3
31,17,23,7.0,2052.6
31,18,5,1.0,2574.0
31,19,0,2.0,1931.5
31,19,1,2.0,1540.0
31,19,2,8.0,1756.6
31,19,3,2.0,1576.5
31,19,6,1.0,2223.0
31,19,9,2.0,1783.5
31,19,10,5.0,1877.2
31,19,11,5.0,1956.6
31,19,12,1.0,1890.0
31,19,13,1.0,2538.0
31,19,14,2.0,2398.0
31,19,15,1.0,2450.0
31,19,18,2.0,2314.5
31,19,19,1.0,1980.0
31,19,20,6.0,1813.5
31,19,21,5.0,1758.8
31,19,22,2.0,2062.5
31,19,23,3.0,1470.7
31,20,0,2.0,1503.5
31,20,1,2.0,1593.0
31,20,3,2.0,1196.0
31,20,4,2.0,1489.0
31,20,5,2.0,1289.5
31,20,6,2.0,1398.0
31,20,7,7.0,1848.0
31,20,8,3.0,1446.0
31,20,10,3.0,1465.7
31,20,11,1.0,1416.0
31,20,12,1.0,1383.0
31,20,14,2.0,1794.0
31,20,15,6.0,2046.0
31,20,16,4.0,2523.8
31,20,17,2.0,2473.5
31,20,19,3.0,2036.7
31,20,20,3.0,1327.0
31,20,21,1.0,1506.0
31,20,22,3.0,1550.0
31,20,23,7.0,1424.7
31,21,0,12.0,982.5
31,21,1,9.0,1077.2
31,21,2,4.0,1369.5
31,21,6,26.0,1484.6
31,21,7,6.0,1393.0
31,21,8,3.0,1372.7
31,21,9,7.0,1515.9
31,21,10,2.0,1701.0
31,21,11,3.0,1149.7
31,21,12,3.0,1643.3
31,21,13,1.0,860.0
31,21,14,3.0,1120.0
31,21,15,8.0,1728.8
31,21,16,5.0,2734.6
31,21,17,6.0,2057.2
31,21,18,9.0,1740.0
31,21,19,16.0,1664.7
31,21,20,9.0,1415.8
31,21,21,15.0,1423.6
31,21,22,18.0,1133.5
31,21,23,33.0,1120.8
31,22,1,9.0,988.0
31,22,2,24.0,972.6
31,22,3,3.0,1050.3
31,22,4,7.0,852.1
31,23,0,12.0,1028.6
31,23,1,14.0,983.7
31,23,2,11.0,950.3
31,23,3,2.0,2024.5
31,23,4,2.0,1025.0
31,23,5,2.0,1052.5
31,23,6,4.0,985.8
31,23,7,13.0,1680.8
31,23,8,16.0,1301.8
31,23,9,11.0,1288.2
31,23,10,5.0,1096.4
31,23,11,6.0,1209.7
31,23,12,8.0,1236.2
31,23,13,4.0,1064.8
31,23,14,12.0,1338.9
31,23,15,14.0,1729.6
31,23,16,11.0,2154.6
31,23,17,21.0,1720.0
31,23,18,17.0,1405.4
31,23,19,10.0,1304.8
31,23,20,10.0,1183.4
31,23,21,6.0,1154.5
31,23,22,10.0,1131.7
31,23,23,11.0,1022.7
31,24,0,57.0,810.4
31,24,1,27.0,840.5
31,24,2,28.0,763.5
31,24,3,13.0,723.8
31,24,4,10.0,880.9
31,24,5,29.0,878.9
31,24,6,48.0,881.2
31,24,7,47.0,1159.3
31,24,8,102.0,1123.6
31,24,9,82.0,1061.6
31,24,10,83.0,946.0
31,24,11,61.0,1000.7
31,24,12,48.0,1040.0
31,24,13,43.0,1082.4
31,24,14,64.0,1008.8
31,24,15,63.0,1211.5
31,24,16,60.0,1407.4
31,24,17,89.0,1359.8
31,24,18,110.0,1292.8
31,24,19,108.0,1087.9
31,24,20,88.0,917.1
31,24,21,89.0,905.3
31,24,22,155.0,917.4
31,24,23,178.0,875.6
31,25,0,1.0,911.0
31,25,1,3.0,1270.3
31,25,2,3.0,1421.0
31,25,4,4.0,999.5
31,25,5,4.0,1365.5
31,25,6,9.0,1410.3
31,25,7,7.0,1347.4
31,25,8,5.0,1033.8
31,25,9,4.0,1301.8
31,25,10,5.0,1036.0
31,25,11,2.0,1644.0
31,25,12,8.0,1224.2
31,25,13,3.0,1552.7
31,25,14,3.0,1765.3
31,25,15,4.0,2036.2
31,25,16,11.0,2366.4
31,25,17,9.0,2388.8
31,25,18,13.0,1880.5
31,25,19,7.0,1752.7
31,25,20,6.0,1319.3
31,25,21,7.0,1457.0
31,25,22,7.0,1541.6
31,25,23,2.0,1444.5
31,26,0,5.0,649.2
31,26,1,1.0,573.0
31,26,6,1.0,705.0
31,27,1,6.0,923.7
31,27,2,4.0,705.8
31,27,3,3.0,976.0
31,27,4,7.0,540.3
31,27,5,5.0,665.6
31,28,0,63.0,437.3
31,28,1,42.0,453.7
31,28,2,29.0,569.4
31,28,3,30.0,409.5
31,28,4,37.0,460.9
31,28,5,91.0,573.8
31,28,6,246.0,625.3
31,28,7,469.0,772.8
31,28,8,688.0,769.5
31,28,9,539.0,698.0
31,28,10,366.0,621.1
31,28,11,220.0,659.1
31,28,12,263.0,602.0
31,28,13,247.0,619.4
31,28,14,251.0,644.7
31,28,15,261.0,735.1
31,28,16,289.0,733.7
31,28,17,299.0,709.8
31,28,18,299.0,672.4
31,28,19,275.0,630.1
31,28,20,194.0,573.6
31,28,21,199.0,547.4
31,28,22,153.0,494.3
31,28,23,181.0,522.8
31,29,0,12.0,704.1
31,29,1,7.0,704.7
31,29,2,9.0,733.0
31,29,3,2.0,508.0
31,29,4,5.0,584.2
31,29,5,8.0,764.1
31,29,6,12.0,653.8
31,29,7,32.0,731.4
31,29,8,29.0,696.8
31,29,9,14.0,803.6
31,29,10,15.0,701.3
31,29,11,13.0,727.5
31,29,12,16.0,839.3
31,29,13,14.0,792.9
31,29,14,15.0,822.9
31,29,15,20.0,837.9
31,29,16,18.0,871.3
31,29,17,20.0,844.2
31,29,18,35.0,694.4
31,29,19,10.0,410.3
31,29,20,18.0,852.7
31,29,21,8.0,519.8
31,29,22,19.0,814.4
31,29,23,10.0,652.8
31,30,1,26.0,641.9
31,30,2,33.0,579.3
31,30,3,18.0,515.7
31,30,4,20.0,622.3
31,30,5,2.0,571.5
31,31,0,107.0,337.8
31,31,1,80.0,280.0
31,31,2,68.0,308.9
31,31,3,38.0,277.6
31,31,4,30.0,363.3
31,31,5,28.0,330.4
31,31,6,32.0,347.0
31,31,7,137.0,457.2
31,31,8,108.0,401.3
31,31,9,117.0,445.7
31,31,10,99.0,445.6
31,31,11,86.0,339.4
31,31,12,88.0,414.0
31,31,13,69.0,412.9
31,31,14,100.0,503.6
31,31,15,133.0,442.2
31,31,16,124.0,462.0
31,31,17,101.0,532.3
31,31,18,106.0,395.3
31,31,19,145.0,375.2
31,31,20,161.0,360.7
31,31,21,164.0,336.7
31,31,22,172.0,345.3
31,31,23,138.0,344.3
31,32,0,26.0,689.7
31,32,1,21.0,662.8
31,32,2,18.0,697.5
31,32,3,20.0,716.9
31,32,4,60.0,756.1
31,32,5,106.0,750.0
31,32,6,221.0,856.3
31,32,7,471.0,989.3
31,32,8,832.0,1166.6
31,32,9,617.0,1068.7
31,32,10,320.0,989.7
31,32,11,246.0,961.9
31,32,12,234.0,954.6
31,32,13,194.0,981.1
31,32,14,190.0,961.8
31,32,15,178.0,1011.0
31,32,16,176.0,1098.2
31,32,17,182.0,1035.9
31,32,18,168.0,893.6
31,32,19,121.0,854.1
31,32,20,98.0,811.7
31,32,21,121.0,789.5
31,32,22,124.0,767.6
31,32,23,106.0,714.5
31,33,1,10.0,447.7
31,33,2,4.0,501.5
31,33,3,5.0,548.8
31,33,4,3.0,649.3
31,33,5,6.0,575.7
31,34,0,8.0,380.5
31,34,1,4.0,434.2
31,34,2,4.0,423.0
31,34,3,1.0,870.0
31,34,4,1.0,416.0
31,34,6,1.0,677.0
31,35,0,2.0,567.5
31,35,1,4.0,602.2
31,35,2,4.0,834.0
31,35,5,4.0,790.5
31,35,6,2.0,522.0
31,35,7,18.0,850.8
31,35,8,12.0,715.0
31,35,9,8.0,931.9
31,35,10,5.0,603.2
31,35,11,16.0,635.1
31,35,12,11.0,672.5
31,35,13,17.0,794.5
31,35,14,12.0,809.2
31,35,15,12.0,991.4
31,35,16,8.0,722.1
31,35,17,22.0,908.0
31,35,18,21.0,728.4
31,35,19,16.0,661.1
31,35,20,7.0,724.7
31,35,21,10.0,581.7
31,35,22,6.0,629.8
31,35,23,7.0,626.1
31,36,2,1.0,789.0
31,37,0,1.0,655.0
31,37,1,1.0,436.0
31,37,2,1.0,498.0
31,37,4,1.0,584.0
31,37,13,1.0,1078.0
31,37,15,1.0,943.0
31,37,19,1.0,525.0
31,37,20,1.0,912.0
31,37,21,3.0,678.0
31,37,22,1.0,1305.0
31,37,23,1.0,959.0
31,38,0,3.0,850.0
31,38,1,4.0,777.8
31,38,2,10.0,839.8
31,38,5,1.0,920.0
31,38,6,1.0,831.0
31,38,10,2.0,924.5
31,38,11,3.0,829.3
31,38,12,1.0,664.0
31,38,14,1.0,815.0
31,38,20,2.0,794.0
31,38,21,8.0,787.5
31,38,22,3.0,730.7
31,38,23,5.0,985.4
31,39,0,4.0,911.8
31,39,1,2.0,804.5
31,39,2,1.0,907.0
31,39,3,1.0,818.0
31,39,5,1.0,954.0
31,39,6,1.0,732.0
31,39,8,3.0,833.0
31,39,9,3.0,820.3
31,39,10,2.0,625.0
31,39,11,1.0,1429.0
31,39,12,6.0,941.8
31,39,13,2.0,1156.0
31,39,14,1.0,1213.0
31,39,15,6.0,993.5
31,39,16,3.0,1125.0
31,39,17,8.0,1022.8
31,39,18,10.0,936.1
31,39,19,7.0,850.4
31,39,20,3.0,925.3
31,39,21,6.0,1080.5
31,39,22,7.0,843.0
31,39,23,12.0,858.2
31,40,0,2.0,646.0
31,40,2,1.0,479.0
31,40,5,2.0,1471.0
31,40,6,2.0,1154.5
31,40,10,1.0,713.0
31,40,13,1.0,692.0
31,40,14,1.0,900.0
31,40,20,3.0,763.7
31,40,21,1.0,1186.0
31,40,23,2.0,1060.0
31,41,0,15.0,880.3
31,41,1,5.0,884.6
31,41,2,9.0,997.3
31,41,3,2.0,1069.5
31,41,4,2.0,822.5
31,41,5,9.0,977.4
31,41,6,10.0,900.5
31,41,7,14.0,1068.4
31,41,8,40.0,1127.1
31,41,9,28.0,1155.2
31,41,10,25.0,1136.8
31,41,11,14.0,1014.4
31,41,12,14.0,1117.1
31,41,13,8.0,870.6
31,41,14,7.0,1085.0
31,41,15,14.0,1182.4
31,41,16,14.0,1322.6
31,41,17,15.0,1185.7
31,41,18,31.0,1070.7
31,41,19,23.0,1104.4
31,41,20,22.0,1170.1
31,41,21,38.0,1078.4
31,41,22,27.0,913.4
31,41,23,40.0,952.2
31,42,2,3.0,1131.3
31,42,3,2.0,1111.0
31,42,4,3.0,1187.0
31,43,0,6.0,1183.2
31,43,1,7.0,1213.6
31,43,2,3.0,1403.0
31,43,3,3.0,1098.0
31,43,4,2.0,1611.0
31,43,5,2.0,1519.0
31,43,6,8.0,1315.8
31,43,7,9.0,1375.1
31,43,8,8.0,1223.1
31,43,9,4.0,1390.8
31,43,10,1.0,1630.0
31,43,11,2.0,1384.0
31,43,12,4.0,2072.5
31,43,13,3.0,1544.0
31,43,14,6.0,1627.3
31,43,15,7.0,1636.7
31,43,16,12.0,1933.4
31,43,17,11.0,1816.5
31,43,18,13.0,1664.1
31,43,19,12.0,1526.0
31,43,20,5.0,1318.6
31,43,21,4.0,1481.5
31,43,22,14.0,1283.4
31,43,23,10.0,1296.8
31,44,0,1.0,692.0
31,44,2,2.0,967.5
31,44,6,1.0,1980.0
31,44,8,2.0,1019.5
31,44,9,1.0,2002.0
31,44,11,5.0,1582.0
31,44,12,1.0,1967.0
31,44,13,2.0,1037.0
31,44,14,2.0,2123.5
31,44,15,2.0,2522.5
31,44,16,2.0,1758.0
31,44,17,2.0,2383.5
31,44,18,2.0,1931.5
31,44,19,5.0,1608.2
31,44,20,2.0,1082.0
31,44,22,6.0,1163.5
31,45,6,4.0,1487.8
31,45,10,1.0,2037.0
31,45,15,1.0,3387.0
31,45,16,1.0,2264.0
31,46,0,3.0,1382.7
31,46,4,2.0,1592.0
31,46,9,2.0,2031.5
31,46,12,2.0,1656.0
31,46,13,1.0,1657.0
31,46,14,1.0,1390.0
31,46,17,1.0,1703.0
31,46,18,2.0,1838.5
31,46,19,3.0,1340.0
31,46,21,2.0,1669.0
31,47,6,1.0,1234.0
31,47,14,1.0,2397.0
31,47,23,1.0,1117.0
31,49,0,1.0,2469.0
31,49,1,2.0,3683.5
31,49,9,7.0,1944.3
31,49,10,2.0,1846.5
31,49,11,2.0,1561.5
31,49,13,2.0,1201.5
31,49,15,7.0,2940.0
31,49,16,1.0,2536.0
31,49,17,2.0,2649.5
31,49,18,7.0,2704.3
31,49,19,3.0,1752.7
31,49,20,2.0,1378.0
31,49,22,1.0,2120.0
31,49,23,2.0,1422.5
31,50,6,1.0,1458.0
31,50,7,1.0,1130.0
31,50,12,1.0,2473.0
31,50,19,1.0,1969.0
31,51,9,5.0,1505.6
31,51,10,1.0,1146.0
31,51,11,1.0,2219.0
31,51,12,1.0,1200.0
31,54,15,1.0,2353.0
31,54,18,2.0,2582.0
31,54,19,1.0,1374.0
31,54,20,1.0,1406.0
31,55,10,1.0,1726.0
31,55,16,1.0,3399.0
31,55,18,1.0,1609.0
31,55,19,1.0,2597.0
31,56,0,3.0,870.7
31,56,1,1.0,966.0
31,56,2,2.0,988.0
31,56,3,7.0,965.7
31,56,4,35.0,1155.5
31,56,5,38.0,1041.8
31,56,6,34.0,1257.8
31,56,7,21.0,1383.5
31,56,8,16.0,1138.0
31,56,9,10.0,1223.4
31,56,10,28.0,1320.4
31,56,11,17.0,1413.8
31,56,12,14.0,1433.6
31,56,13,22.0,1597.7
31,56,14,21.0,1880.4
31,56,15,25.0,2448.0
31,56,16,26.0,2068.3
31,56,17,23.0,2072.5
31,56,18,21.0,1810.1
31,56,19,11.0,1448.1
31,56,20,17.0,1308.7
31,56,21,14.0,1045.8
31,56,22,8.0,1064.4
31,56,23,6.0,1099.7
31,57,0,2.0,864.0
31,57,1,2.0,1258.0
31,57,2,3.0,686.0
31,57,3,1.0,691.0
31,57,4,8.0,760.2
31,57,5,16.0,841.1
31,57,6,3.0,724.3
31,57,7,13.0,1168.0
31,57,8,12.0,912.3
31,57,9,1.0,876.0
31,57,10,4.0,3526.2
31,57,11,2.0,874.5
31,57,12,5.0,955.2
31,57,13,8.0,925.8
31,57,14,6.0,1500.5
31,57,15,9.0,1685.9
31,57,16,4.0,1638.5
31,57,17,6.0,2309.7
31,57,18,10.0,1527.9
31,57,19,5.0,1214.8
31,57,20,8.0,940.2
31,57,21,7.0,955.4
31,57,22,15.0,1068.7
31,57,23,5.0,1078.6
31,58,0,19.0,695.8
31,58,1,8.0,750.4
31,58,2,4.0,678.0
31,58,3,6.0,645.0
31,58,4,5.0,591.6
31,58,5,11.0,795.9
31,59,0,15.0,469.1
31,59,1,5.0,480.4
31,59,2,8.0,548.6
31,59,4,5.0,309.8
31,59,5,12.0,489.8
31,59,6,27.0,586.5
31,59,7,13.0,523.8
31,59,8,16.0,588.0
31,59,9,27.0,541.5
31,59,10,12.0,451.3
31,59,11,18.0,582.4
31,59,12,19.0,542.8
31,59,13,21.0,539.7
31,59,14,29.0,611.6
31,59,15,24.0,626.8
31,59,16,25.0,679.0
31,59,17,17.0,619.5
31,59,18,22.0,590.6
31,59,19,26.0,536.2
31,59,20,19.0,478.1
31,59,21,32.0,500.7
31,59,22,21.0,509.3
31,59,23,24.0,526.5
31,60,0,45.0,502.0
